ŽÀ•”,‹••”
-0.141235,2.96329e-06
-0.167419,1.2666e-06
-0.18927,4.98283e-06
-0.185211,2.64335e-06
-0.190277,4.36457e-06
-0.223785,9.34976e-07
-0.247162,1.22493e-05
-0.244995,-8.3622e-07
-0.254059,-3.22041e-06
-0.265869,2.0622e-06
-0.234467,-3.39075e-06
-0.120666,-5.62913e-06
0.0737915,4.25063e-06
0.290527,-1.26804e-07
0.4487,2.40317e-06
0.519226,1.47673e-05
0.528107,6.97783e-06
0.495453,-3.60784e-06
0.422211,-3.16722e-07
0.303284,-2.9887e-06
0.188171,1.92429e-06
0.152283,-9.98378e-07
0.189545,-5.30949e-06
0.211731,-3.45619e-06
0.164062,-1.20656e-06
0.0670166,-5.95169e-07
-0.02948,-5.31153e-06
-0.0942688,-3.90746e-06
-0.128998,-4.48306e-06
-0.167267,-5.84126e-06
-0.210144,-2.16211e-07
-0.214233,-1.20962e-05
-0.171234,-7.0725e-06
-0.133728,-2.45869e-06
-0.146759,-6.29764e-06
-0.166412,-5.34104e-06
-0.131042,-6.45425e-07
-0.0408936,-2.00435e-06
0.0464783,-2.39996e-06
0.0927429,-5.12476e-06
0.104858,5.02187e-06
0.115448,-2.37571e-06
0.15448,8.23391e-06
0.220245,-1.70896e-06
0.264008,-3.82668e-06
0.260712,9.6057e-06
0.234802,3.041e-06
0.205536,3.03472e-06
0.146576,5.80298e-06
0.0420532,4.90452e-06
-0.0636292,3.14562e-06
-0.113312,-4.19366e-06
-0.0957031,4.0949e-06
-0.0531006,6.40574e-06
-0.0257568,1.12869e-06
-0.0293274,-2.26585e-06
-0.0597229,2.64554e-06
-0.0910644,-3.92694e-07
-0.0949707,5.79684e-06
-0.0625305,1.71831e-06
0.00872803,3.95947e-06
0.12503,4.66403e-06
0.258881,3.26248e-06
0.352386,-4.66611e-07
0.380646,-1.49889e-07
0.372925,-6.23806e-07
0.356903,-2.96269e-07
0.327881,4.56268e-06
0.284363,-1.46119e-06
0.245422,-3.383e-06
0.211578,-5.58662e-06
0.164276,4.03266e-06
0.10437,1.47142e-06
0.0401916,-2.95978e-06
-0.0310669,-2.2939e-06
-0.100067,-1.3002e-06
-0.146942,-6.51561e-06
-0.175446,-7.0649e-06
-0.189087,-5.9105e-06
-0.180542,-6.4075e-06
-0.15509,-7.6405e-06
-0.128784,2.57323e-06
-0.198792,2.26498e-06
-0.126221,3.69549e-06
-0.0480957,2.08616e-06
0.0262451,3.44217e-06
0.0863037,3.91901e-06
0.145142,-1.96695e-06
0.216064,5.48363e-06
0.2854,5.1558e-06
0.328064,3.00069e-06
0.349426,2.02656e-06
0.353027,-2.74181e-06
0.325195,5.126e-06
0.271301,-2.68221e-06
0.201294,1.37091e-06
0.116028,8.9407e-07
0.0355835,1.71363e-06
-0.00659179,1.66893e-06
-0.0134888,-9.46224e-06
-0.0143433,3.51667e-06
-0.010376,-1.37091e-06
0.0172729,1.86265e-06
0.0632934,-2.98023e-08
0.0944214,-1.54972e-06
0.0977783,-2.5034e-06
0.0942993,-3.84362e-06
0.098938,-5.66244e-07
0.109985,3.33786e-06
0.137268,-2.89083e-06
0.174561,3.11434e-06
0.19458,-1.3411e-06
0.193298,-3.12924e-06
0.191406,5.60284e-06
0.192993,1.04948e-07
0.176514,5.57303e-06
0.132751,6.25849e-07
0.0843506,-5.99027e-06
0.045166,-5.52833e-06
-0.000183105,-2.05636e-06
-0.0599365,-1.90735e-06
-0.117126,4.08292e-06
-0.162842,-8.00748e-06
-0.201355,3.21865e-06
-0.224487,-1.04308e-06
-0.22345,-5.0012e-06
-0.209473,2.6077e-06
-0.189331,6.85453e-06
-0.150024,-6.55651e-07
-0.088623,4.32134e-07
-0.024231,2.14577e-06
0.0301514,5.40912e-06
0.0773926,3.75509e-06
0.110718,4.17233e-07
0.128113,4.94719e-06
0.138367,1.78814e-06
0.149048,1.49012e-06
0.156433,9.59635e-06
0.157104,3.36679e-06
0.152832,1.87755e-06
0.144531,2.86102e-06
0.125,2.77162e-06
0.0857544,4.39584e-06
0.0386963,3.78489e-06
0.00506591,-1.10269e-06
-0.00994874,-3.96371e-06
-0.0165405,3.57628e-07
-0.0231934,-3.12837e-06
-0.0393066,3.37175e-07
-0.0655518,-1.47521e-06
-0.0881348,-1.35513e-06
-0.0933228,2.18404e-06
-0.0837402,-5.24273e-06
-0.0634155,-1.04691e-05
-0.03302,7.64634e-07
0.000915518,-6.8034e-07
0.0214234,-1.62597e-07
0.0181274,1.78814e-06
-0.00750731,1.19022e-05
-0.0463867,2.04526e-06
-0.0899048,1.62627e-06
-0.129272,4.37363e-06
-0.160217,-9.35617e-06
-0.190735,2.86745e-06
-0.22821,-1.14271e-06
-0.264038,6.69442e-06
-0.290405,-3.27183e-06
-0.307495,1.35345e-06
-0.316772,-3.95622e-06
-0.317627,4.57933e-06
-0.30835,-2.31435e-06
-0.288696,1.15206e-06
-0.266602,5.65221e-06
-0.241882,-1.83839e-06
-0.2052,-4.36692e-06
-0.16217,1.68602e-06
-0.119385,2.86015e-06
-0.0750122,4.9729e-07
-0.0390625,2.62788e-06
-0.0098877,1.80772e-06
0.0235596,-4.24975e-06
0.0458984,-3.84275e-06
0.0363159,2.00055e-06
0.0220337,-1.78551e-06
0.013855,-3.19221e-06
-0.0126343,2.31874e-06
-0.0557861,4.05312e-06
-0.0950927,-2.15424e-06
-0.142273,-4.76326e-06
-0.187256,-3.10503e-06
-0.205078,-8.85596e-06
-0.226257,-6.90391e-06
-0.272888,4.76235e-08
-0.311035,-3.36211e-06
-0.327759,2.82012e-06
-0.334228,-3.60141e-06
-0.340881,-3.06796e-08
-0.351929,-5.21979e-07
-0.349365,1.48413e-06
-0.313599,1.67244e-06
-0.272034,3.05854e-06
-0.257202,-8.24589e-06
-0.248047,-9.04296e-07
-0.22113,-2.6489e-06
-0.191223,-5.0103e-06
-0.182739,4.09986e-06
-0.18103,-4.75931e-06
-0.169006,-4.97699e-06
-0.192322,4.75727e-06
-0.237366,5.3764e-06
-0.26355,6.24972e-07
-0.267395,1.43299e-06
-0.277954,2.38243e-06
-0.265198,4.61381e-06
-0.211975,1.53482e-06
-0.147461,8.17521e-07
-0.0858154,4.00374e-06
-0.0408936,3.22449e-06
-0.0248413,-1.51057e-06
-0.0501099,3.71594e-06
-0.072876,2.51853e-07
-0.0439453,4.5095e-06
0.0275269,1.10853e-06
0.0769653,5.60459e-06
0.109253,-5.92131e-06
0.18042,1.09713e-06
0.273926,2.54079e-06
0.293152,-2.38447e-06
0.271545,-4.90277e-06
0.276001,-7.50843e-06
0.278198,-2.36753e-06
0.256592,-5.32289e-06
0.252502,-9.04296e-07
0.236084,-1.32825e-06
0.151306,-1.61569e-07
0.0809937,-4.09314e-06
0.0581055,-4.1244e-06
0.0224609,1.38785e-07
-0.0509643,5.66215e-06
-0.0950928,-2.36957e-06
-0.083313,-2.15161e-06
-0.0647583,-3.77028e-06
-0.0701904,-2.39669e-06
-0.0806885,2.94868e-06
-0.0737305,-2.3424e-06
-0.052063,1.70049e-06
-0.0194702,3.42931e-06
0.0410156,6.93925e-07
0.0809326,6.84927e-06
0.0778198,4.25647e-06
0.0742187,-1.07639e-06
0.0971679,-1.68938e-06
0.114014,5.82313e-06
0.108337,4.27316e-06
0.128601,4.43324e-06
0.170593,2.60391e-06
0.191284,8.35809e-06
0.180847,5.59202e-06
0.149902,1.61108e-06
0.107788,-2.52005e-06
0.0650635,-5.19498e-07
0.0650024,4.58605e-06
0.0979614,1.13249e-06
0.122681,-8.3271e-07
0.141052,-5.31825e-06
0.175415,5.36617e-06
0.209961,-2.43707e-06
0.199036,4.69766e-06
0.168335,6.94803e-06
0.171936,1.11615e-07
0.207031,-5.45762e-06
0.250366,1.26631e-06
0.283142,1.52521e-07
0.30719,1.63737e-06
0.314392,1.98565e-06
0.304932,1.31977e-06
0.289917,1.65199e-06
0.263245,-9.98378e-07
0.23529,-3.18417e-06
0.213135,-4.1136e-06
0.201965,-4.99233e-06
0.171631,-1.72941e-06
0.118286,1.41853e-06
0.0794678,-4.07956e-06
0.0533447,-2.43108e-06
0.00982662,-4.41074e-06
-0.0441894,2.00435e-06
-0.0663452,1.48661e-06
-0.0645141,-1.15294e-06
-0.0672607,-1.50502e-06
-0.0593872,2.24452e-06
-0.0385742,7.03978e-06
-0.0183716,4.07006e-07
0.00701905,3.07723e-06
0.0450439,-8.18687e-07
0.0726318,9.52434e-07
0.0733642,3.08436e-06
0.0784912,-8.59154e-06
0.104919,2.19865e-06
0.131165,-2.40376e-06
0.134216,1.1981e-08
0.13269,5.83191e-06
0.150879,-1.22306e-06
0.166016,-1.78303e-06
0.155701,1.03499e-05
0.134338,5.58589e-06
0.119507,5.78387e-07
0.10791,-4.53842e-06
0.0974121,1.78211e-08
0.0994263,-2.17382e-06
0.0980224,2.03036e-06
0.0845337,6.56528e-07
0.0821533,-2.22831e-06
0.0938721,-6.70026e-06
0.0986328,-2.02305e-06
0.091919,3.76532e-06
0.0931396,-4.49591e-06
0.103943,-1.81418e-06
0.115601,-3.71652e-07
0.122803,-2.99046e-06
0.120789,-4.97611e-06
0.113159,-7.33341e-06
0.10144,2.96269e-07
0.0848389,-6.38062e-06
0.0634155,4.203e-06
0.0349731,-4.3656e-06
0.00604247,1.65271e-06
-0.013794,-2.17965e-07
-0.0275269,1.50881e-06
-0.0484009,4.56384e-07
-0.0691528,1.27887e-06
-0.0762329,-2.33568e-06
-0.0787964,-2.90193e-06
-0.0881958,-3.12749e-06
-0.0949096,6.59595e-06
-0.0957031,5.06639e-07
-0.092102,1.2628e-06
-0.0770874,-1.61955e-06
-0.0485229,-1.14768e-06
-0.022522,3.33084e-06
-0.00701903,2.05724e-06
0.0119629,-8.61347e-07
0.0322266,-9.53085e-07
0.0383911,8.94069e-07
0.0339966,2.96269e-07
0.0421142,1.31714e-06
0.057312,6.15096e-06
0.0595703,-2.85751e-06
0.0554199,5.28261e-06
0.0566406,-9.91071e-07
0.0512085,1.20026e-06
0.0326538,3.83691e-06
0.0144043,3.3542e-07
0.00469969,1.63182e-06
-0.000915509,1.56606e-07
-0.00592042,-8.91189e-08
-0.00909422,-1.56491e-06
-0.0133667,-5.31825e-06
-0.0255737,6.70581e-06
-0.0452271,-4.69819e-07
-0.0598144,-5.90903e-06
-0.0690918,3.08891e-06
-0.0802612,-5.11051e-06
-0.0875244,3.64348e-06
-0.083374,5.1634e-06
-0.0755615,-3.12223e-06
-0.0706787,-2.6077e-06
-0.0639038,-1.25929e-06
-0.0601807,-7.01172e-06
-0.0689087,-2.14226e-06
-0.0843506,4.11365e-06
-0.10083,2.51099e-06
-0.119751,2.6293e-08
-0.136169,3.89185e-07
-0.149475,-3.45736e-06
-0.164612,-1.70224e-06
-0.177612,1.26689e-06
-0.187805,2.20946e-06
-0.203369,3.04159e-06
-0.219543,3.25254e-06
-0.223572,-1.99676e-06
-0.223816,-3.6525e-06
-0.220093,-3.42756e-06
-0.202026,-2.22232e-06
-0.178711,-6.31689e-07
-0.161926,-3.59972e-07
-0.141357,-2.83706e-06
-0.117065,6.51564e-08
-0.101196,-3.11112e-06
-0.0872803,-3.66481e-06
-0.0718384,-5.31474e-06
-0.062622,-1.62451e-06
-0.0505981,-2.6787e-06
-0.0325928,1.24468e-06
-0.0289307,5.62123e-06
-0.0409546,-3.8445e-06
-0.0494385,-4.0461e-06
-0.0598145,1.81794e-06
-0.0822754,-5.30453e-06
-0.106079,5.29722e-06
-0.127441,2.15336e-06
-0.145447,-4.75376e-06
-0.159119,-1.19209e-07
-0.171997,1.69786e-06
-0.192566,-3.37175e-07
-0.208252,1.50502e-06
-0.216309,8.35867e-06
-0.227173,4.31286e-06
-0.240906,-1.43299e-06
-0.248596,7.5353e-07
-0.249512,3.49156e-07
-0.249207,2.23006e-06
-0.253113,1.83153e-06
-0.25592,3.21865e-06
-0.259399,2.28367e-06
-0.265564,-5.97916e-06
-0.270203,6.12233e-06
-0.275818,2.15307e-06
-0.295166,3.39571e-06
-0.30957,-1.64556e-06
-0.301941,1.89041e-07
-0.29425,1.76944e-06
-0.315369,-6.26492e-06
-0.354126,-3.14159e-06
-0.375793,6.18361e-07
-0.366943,2.57323e-06
-0.364075,-2.9887e-06
-0.380859,-4.96413e-07
-0.375854,3.88453e-06
-0.324768,-2.75116e-06
-0.235168,-6.68974e-06
-0.10199,2.80929e-07
0.0251465,-3.39659e-06
0.109131,-2.88148e-06
0.182617,-5.46038e-06
0.266296,-1.83752e-06
0.299133,-8.80367e-06
0.288147,-2.29653e-06
0.283203,-1.94095e-06
0.319824,8.91438e-07
0.390625,3.49023e-06
0.451599,2.98607e-06
0.436645,-7.56162e-07
0.377319,4.85309e-07
0.328308,2.79631e-06
0.272583,2.3786e-06
0.198669,5.07107e-06
0.125549,6.30787e-06
0.057251,4.83996e-06
-0.0024414,2.55745e-06
-0.0179444,4.80928e-06
-0.0187988,1.03665e-05
-0.0481567,2.77249e-06
-0.0966797,5.17114e-06
-0.109314,7.93341e-06
-0.0667114,4.04961e-06
-0.0136109,1.0889e-05
-0.00726319,-2.12531e-06
-0.017273,6.04518e-07
0.00115967,4.43526e-07
0.0396118,2.98374e-06
0.0583496,-4.63979e-07
0.0726318,4.49109e-06
0.0929565,-4.26173e-06
0.122742,1.02438e-06
0.165222,3.68351e-06
0.19635,-9.04296e-07
0.181885,1.06689e-06
0.127624,3.85034e-06
0.0962524,-2.93377e-06
0.110413,-6.40779e-06
0.125732,-1.08983e-06
0.107666,-1.00305e-06
0.0839844,2.43444e-06
0.0822754,-6.23453e-06
0.0750122,2.68747e-06
0.057251,-2.92238e-06
0.0580444,-9.63199e-06
0.0875854,-4.28627e-06
0.145874,4.41195e-07
0.23584,-1.0131e-05
0.326721,-5.33315e-06
0.371399,-3.01763e-06
0.388428,-2.18696e-06
0.415832,-3.23735e-06
0.443909,-1.03373e-06
0.446228,2.72018e-07
0.44104,8.88185e-07
0.436157,9.04296e-07
0.407715,1.32825e-06
0.348022,1.10737e-07
0.287781,-6.08231e-06
0.231201,-2.45547e-06
0.160095,3.78986e-06
0.0898438,8.0323e-06
0.0405273,4.68714e-06
-0.00195312,7.53472e-06
-0.0461426,2.49638e-06
-0.0768433,2.05145e-06
-0.0991821,2.82596e-06
-0.124451,3.91082e-06
-0.134949,-1.20144e-06
-0.117004,4.27517e-06
-0.0970459,-2.18404e-06
-0.0872803,5.61627e-06
-0.064209,-2.53495e-06
-0.0153809,-3.69198e-06
0.0299072,-1.13073e-06
0.0647583,4.75376e-06
0.103149,4.15746e-06
0.136353,8.97867e-07
0.156494,6.96557e-07
0.173462,2.81836e-06
0.181213,7.89762e-07
0.162659,2.39622e-08
0.142334,-3.98445e-06
0.140015,-1.92249e-07
0.139465,-1.00511e-07
0.134033,-6.16966e-06
0.131165,-1.42876e-06
0.127686,-5.24345e-06
0.121399,2.11012e-06
0.119446,-6.08815e-06
0.120972,6.04636e-06
0.119385,-3.53537e-06
0.114441,-5.29722e-06
0.113892,-1.19399e-05
0.130249,-7.00643e-07
0.151245,-3.02109e-07
0.151611,-3.72354e-06
0.140076,-2.22407e-06
0.139587,-1.55819e-06
0.140747,4.78532e-06
0.127258,-7.59959e-07
0.104431,1.36623e-06
0.0760498,-6.79405e-06
0.0391235,-4.913e-07
0.00463869,5.3653e-06
-0.0240479,3.39075e-06
-0.0593262,-9.27657e-08
-0.101501,-6.39041e-06
-0.136292,6.55651e-06
-0.16217,-1.02298e-05
-0.186035,-2.55949e-06
-0.207825,4.84843e-06
-0.226624,1.04159e-05
-0.234619,5.38487e-06
-0.223755,2.76519e-06
-0.199585,-8.83843e-07
-0.17688,-5.73839e-07
-0.154114,4.21615e-06
-0.12561,-2.02532e-06
-0.0939941,-1.41543e-06
-0.0640258,-3.32939e-06
-0.0335693,3.661e-07
-0.00457761,1.74811e-06
0.0176392,4.64856e-07
0.0376587,-2.07681e-06
0.0595093,-5.18444e-06
0.0739746,-5.78676e-06
0.0745849,-2.06483e-06
0.0672607,1.36153e-07
0.0616455,2.846e-07
0.0586548,-5.57772e-07
0.0569458,-2.16359e-06
0.0534057,-3.131e-06
0.0482178,-5.24901e-06
0.0446167,3.5754e-06
0.0429077,2.29345e-08
0.0426636,2.46833e-06
0.039856,1.98214e-06
0.0365601,-6.65877e-07
0.0336914,6.21613e-07
0.0299072,-5.58797e-06
0.0239258,-5.55901e-06
0.0168457,-9.52652e-06
0.00347903,8.03785e-07
-0.0128784,-5.39218e-06
-0.0223389,-2.96269e-07
-0.0319824,-2.11304e-06
-0.0566406,-5.07517e-07
-0.0918579,-6.24402e-06
-0.124939,2.99645e-06
-0.158936,-1.21255e-06
-0.196411,-3.53537e-06
-0.227112,2.58872e-07
-0.247009,-1.57865e-06
-0.265259,1.30313e-07
-0.284729,3.49798e-06
-0.293274,3.42551e-06
-0.288574,4.10308e-06
-0.279602,2.68221e-07
-0.275879,4.28043e-06
-0.268372,4.00374e-06
-0.241516,3.57628e-07
-0.192139,1.78814e-06
-0.145569,-1.49012e-06
-0.122498,4.39584e-06
-0.101318,-1.3411e-07
-0.0581054,3.27826e-06
-0.0125122,-4.52995e-06
0.0115356,-3.9041e-06
0.0182495,3.95436e-06
0.00964354,-3.69549e-06
-0.00341797,4.88758e-06
0.00067139,-4.41074e-06
0.00854491,3.99351e-06
-0.010376,4.17233e-07
-0.0418091,-2.92063e-06
-0.0506592,-1.06841e-05
-0.0427246,-1.07288e-05
-0.055542,-1.83284e-06
-0.0992432,1.78814e-07
-0.135559,1.01328e-06
-0.154602,-1.95205e-06
-0.173523,-3.54648e-06
-0.195068,3.69549e-06
-0.21051,4.17233e-06
-0.225586,-1.93627e-06
-0.230896,2.77162e-06
-0.223633,2.38419e-06
-0.222778,9.23872e-07
-0.249268,2.5332e-07
-0.281372,-3.24845e-06
-0.291016,-1.2219e-06
-0.279663,8.34465e-07
-0.291504,2.0123e-06
-0.3172,-2.05636e-06
-0.326843,6.25849e-07
-0.332031,3.54648e-06
-0.355957,-1.71363e-06
-0.363159,1.04308e-06
-0.358215,2.38419e-06
-0.371948,-4.02331e-06
-0.402466,-3.78081e-07
-0.407959,-1.19209e-07
-0.3526,-4.38094e-06
-0.246216,1.19768e-06
-0.15918,2.6077e-06
-0.0924682,4.94719e-06
0.00463868,1.72853e-06
0.107239,4.24683e-06
0.146545,7.15256e-07
0.136719,3.50177e-06
0.13446,-7.21216e-06
0.162292,4.47035e-06
0.211487,-1.2517e-06
0.261719,5.126e-06
0.308655,7.7486e-07
0.351624,-3.27826e-06
0.357971,-1.40159e-06
0.341003,9.23872e-07
0.323792,3.8147e-06
0.26178,4.67896e-06
0.163025,5.81145e-07
0.132202,2.83122e-06
0.158264,8.04663e-07
0.131104,-2.05636e-06
0.0567017,3.57628e-07
0.0166626,3.07052e-06
0.00579835,1.29085e-06
-0.0142822,7.34627e-06
-0.0390015,3.41324e-06
-0.0366211,1.7072e-06
-0.0275879,4.53243e-06
-0.0371094,6.45863e-06
-0.0335693,-2.2156e-06
-0.00408936,3.13436e-06
0.000549303,-1.62597e-07
-0.00823974,-2.02656e-06
0.0390015,-5.74074e-06
0.11438,-6.53781e-06
0.130615,3.05678e-06
0.102539,4.85047e-06
0.0913086,3.75685e-06
0.0871582,4.83266e-07
0.0646972,4.81775e-06
0.043396,1.44921e-06
0.0415649,-2.37776e-06
0.038147,4.45289e-06
0.0403442,-2.28729e-06
0.055603,-1.8904e-07
0.0617676,-6.45425e-07
0.043396,5.56281e-06
0.0429077,-2.45402e-06
0.0903931,7.8421e-07
0.169006,-5.91664e-06
0.240967,-2.36709e-06
0.294373,-3.10032e-06
0.33551,-2.36373e-06
0.372192,-3.571e-06
0.398743,1.98653e-06
0.40686,-2.75963e-06
0.391235,-1.9354e-06
0.376221,3.91228e-07
0.384582,-1.18946e-06
0.397705,8.60909e-07
0.375854,-1.49596e-06
0.328491,-1.66893e-06
0.285034,-2.63108e-06
0.25061,1.00187e-05
0.210815,-7.63498e-06
0.167969,4.4236e-07
0.130188,3.10967e-06
0.0945434,2.90865e-06
0.0534058,3.31361e-06
0.0137329,2.82012e-06
-0.0172119,4.98166e-06
-0.0388794,6.64504e-06
-0.0509643,4.24639e-06
-0.0496826,3.39147e-06
-0.0379028,-2.34909e-07
-0.0261231,2.34328e-06
-0.0140991,2.84057e-06
0.00158692,1.24147e-06
0.0168457,1.64264e-06
0.0239868,7.8643e-06
0.03302,7.62002e-07
0.0498657,4.3006e-06
0.0596924,-1.35601e-05
0.0613403,-1.00247e-05
0.0700073,-4.63718e-06
0.0838013,-1.57865e-06
0.0928955,-1.90983e-06
0.0967407,-4.5282e-06
0.0950928,-3.2131e-06
0.0941772,5.81145e-07
0.10144,-5.79103e-07
0.104431,-4.27459e-07
0.102844,-3.4033e-06
0.1073,-9.53499e-06
0.110657,-3.2391e-06
0.110291,-6.21232e-06
0.117676,-1.8869e-06
0.124634,-1.70457e-06
0.126343,3.81294e-06
0.134949,-3.73464e-06
0.14801,-1.9614e-06
0.149231,-3.01763e-06
0.146301,1.57981e-06
0.144531,1.08807e-06
0.134094,-5.60459e-06
0.109619,-1.29816e-06
0.0730591,-4.57148e-06
0.0289307,-1.00305e-06
-0.0129395,1.32825e-06
-0.0473633,4.63367e-06
-0.078186,-8.48344e-06
-0.108398,7.70068e-06
-0.130798,2.66263e-06
-0.140198,5.3349e-06
-0.147949,4.45574e-06
-0.163757,1.25824e-05
-0.17865,7.8234e-06
-0.183228,4.63315e-06
-0.184631,-2.65065e-06
-0.184753,3.47489e-06
-0.171204,3.00828e-06
-0.145813,1.74139e-06
-0.119446,-2.18404e-06
-0.0926513,-1.12722e-06
-0.0623779,1.04835e-06
-0.0397949,-1.11028e-06
-0.0233154,3.35831e-06
-0.00067139,-3.61776e-06
0.022583,-4.26198e-06
0.0305176,5.0737e-06
0.0310058,4.66786e-06
0.041687,-2.81485e-06
0.055664,-8.30403e-06
0.0563354,1.48836e-06
0.0539551,-2.63575e-06
0.060791,-5.79859e-06
0.0657959,-3.75158e-06
0.0543823,-7.7486e-07
0.0344849,4.5282e-06
0.0184937,4.00695e-06
0.00775147,4.5282e-06
-0.00238035,-5.13447e-06
-0.00891113,4.30264e-06
-0.0177002,-7.18645e-06
-0.0386353,6.63246e-07
-0.0635376,-5.33082e-06
-0.0794678,6.6015e-06
-0.093872,4.13901e-06
-0.110718,1.52167e-06
-0.116882,-1.35221e-06
-0.113159,5.37289e-06
-0.112183,4.27459e-06
-0.107666,-2.30968e-06
-0.0941162,-5.61569e-07
-0.0935669,-1.49099e-06
-0.112488,1.20656e-06
-0.128296,-2.44467e-06
-0.133667,1.89537e-06
-0.143494,5.6956e-06
-0.159241,5.19831e-06
-0.165588,5.126e-06
-0.166077,6.77272e-06
-0.171814,-4.20742e-07
-0.174133,2.42334e-06
-0.165527,4.69387e-06
-0.163269,-1.39662e-07
-0.167725,-4.64273e-06
-0.157898,-1.97718e-06
-0.145264,8.08402e-06
-0.149353,4.92616e-07
-0.148743,1.42927e-06
-0.125488,-5.97555e-06
-0.0993652,-3.34633e-06
-0.0836792,-4.9539e-06
-0.0717163,4.27196e-06
-0.0621948,-2.84904e-06
-0.0476685,-8.43814e-07
-0.0248413,-5.5146e-06
-0.00701902,-1.06777e-06
-0.00341798,-4.43207e-06
-0.00897218,-9.6729e-06
-0.010437,-3.35552e-06
-0.0159302,-1.87286e-07
-0.0355835,3.83252e-06
-0.0651855,-1.81619e-06
-0.0910034,-2.94226e-07
-0.106506,5.37319e-07
-0.119202,2.42086e-06
-0.145996,4.52298e-07
-0.191345,1.31481e-06
-0.234924,-6.24826e-06
-0.266663,2.65664e-06
-0.30481,2.23894e-06
-0.353882,-4.18635e-06
-0.393127,-4.42097e-06
-0.412598,2.17645e-06
-0.420654,3.157e-06
-0.431824,3.15729e-06
-0.432922,-2.56592e-06
-0.427002,-5.65367e-07
-0.43573,-3.41193e-06
-0.445862,-5.97668e-06
-0.428345,7.35709e-07
-0.397522,-5.88216e-06
-0.364746,-2.40464e-06
-0.289185,1.7557e-06
-0.177979,-5.67354e-06
-0.0626831,-2.90193e-06
0.0374146,1.16405e-06
0.093811,3.25809e-06
0.104065,5.06639e-07
0.122559,-4.06129e-07
0.158203,7.44035e-06
0.169373,4.52644e-06
0.16272,1.92429e-06
0.200684,-1.47814e-06
0.285522,7.92916e-06
0.314697,-7.79535e-07
0.248779,5.05587e-06
0.198364,-1.72678e-06
0.185303,-1.26456e-06
0.144897,-2.49989e-06
0.127563,-3.64756e-06
0.177307,-2.34679e-06
0.168335,-2.89842e-06
0.0999756,-2.28718e-06
0.103943,4.29971e-06
0.131592,-4.54629e-07
0.0551148,-2.01925e-06
-0.0247193,-5.23819e-06
0.0200806,1.98185e-06
0.095581,6.69091e-06
0.0848999,-5.51576e-06
0.0509033,-3.25985e-06
0.0585327,-2.45898e-06
0.0589599,6.16149e-06
0.0361328,4.20621e-06
0.0570679,2.84287e-07
0.0911255,-2.86862e-06
0.0690918,5.5865e-07
0.0502319,-1.54213e-06
0.0751343,5.02169e-06
0.0620728,-4.69243e-07
-0.00323483,2.90429e-07
-0.0234375,3.81119e-06
0.0127563,-2.39845e-06
0.0245361,2.51099e-06
0.0010376,-4.0198e-06
1.76951e-08,1.06353e-06
0.00921629,-7.59959e-07
-0.0232544,1.88106e-06
-0.0737304,-5.24521e-06
-0.0543213,-7.19341e-07
0.015625,-1.8904e-06
0.0758056,3.02114e-06
0.145996,7.00643e-07
0.245483,6.44289e-06
0.306519,9.03799e-06
0.305054,-1.99267e-07
0.327698,4.26608e-08
0.380188,5.4989e-07
0.403259,-4.5469e-06
0.415283,-2.07359e-06
0.451416,-2.16211e-07
0.456421,8.62718e-06
0.400635,2.57994e-06
0.35199,1.2704e-06
0.326843,1.53102e-06
0.286743,-1.12547e-06
0.25293,-5.95841e-06
0.246582,2.6676e-06
0.21936,-2.314e-07
0.154358,-8.79457e-07
0.109375,-3.06993e-06
0.0870972,-5.02957e-06
0.0489502,4.85076e-06
0.0123901,-7.45116e-06
0.00372312,-5.96046e-07
-0.00189209,-4.47912e-07
-0.0128174,8.54918e-07
-0.00408937,1.38581e-06
0.0188599,-4.62813e-07
0.0368042,3.59761e-06
0.0515137,3.81222e-06
0.0621338,-1.86907e-06
0.0554199,-1.08136e-06
0.02771,-3.25357e-06
0.00201415,2.7852e-06
0.000305178,3.21865e-06
0.0119018,-5.77348e-07
0.0188598,-5.97916e-06
0.0279541,-3.17599e-06
0.0447388,-3.09214e-06
0.0583496,5.78501e-08
0.062439,5.0021e-07
0.0650635,-4.57933e-06
0.0698242,2.00786e-06
0.0759887,5.05997e-06
0.0853882,1.14995e-06
0.101013,-1.76583e-06
0.10907,-1.71831e-06
0.0984497,-2.51187e-06
0.09552,4.27196e-06
0.113708,-6.60589e-06
0.122559,1.0986e-07
0.116577,3.32384e-06
0.128418,6.24139e-06
0.154114,-1.0124e-06
0.160217,9.33221e-07
0.149231,-1.28806e-06
0.131592,-3.47401e-07
0.110535,2.64043e-06
0.0853271,-2.89258e-06
0.053833,-4.50832e-07
0.0159912,-6.58283e-07
-0.0120239,3.60944e-06
-0.0280151,8.23128e-06
-0.0419311,1.62802e-06
-0.0584106,8.47206e-09
-0.0789185,-5.41555e-07
-0.0981445,2.32831e-07
-0.106873,-2.55833e-06
-0.114746,3.92368e-06
-0.129333,7.22414e-06
-0.135681,-4.11827e-06
-0.128296,1.94825e-06
-0.121521,5.59816e-06
-0.118713,-1.0422e-06
-0.108704,-1.50458e-06
-0.0932007,4.11871e-06
-0.0756836,2.34909e-07
-0.0565796,6.36953e-07
-0.048584,7.35709e-07
-0.0563965,2.9887e-06
-0.0631714,-3.33114e-08
-0.0588379,-2.7383e-06
-0.0603638,-4.75551e-06
